date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:46:17	2328/2328	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:16%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fsydney-pools-6d%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedadc0.json	(from http://datawarna.com/sydney-pools-6d/)
19:46:17	111090/111090	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:18%20GMT	http://datawarna.com/san-juan-night/	D:/Website/data%20warna%20home/datawarna.com/san-juan-night/index.html	(from http://datawarna.com/)
19:46:18	110941/110941	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:18%20GMT	http://datawarna.com/sazka-poledni/	D:/Website/data%20warna%20home/datawarna.com/sazka-poledni/index.html	(from http://datawarna.com/)
19:46:18	111043/111043	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:18%20GMT	http://datawarna.com/sazka-vecer/	D:/Website/data%20warna%20home/datawarna.com/sazka-vecer/index.html	(from http://datawarna.com/)
19:46:18	100632/100632	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:18%20GMT	http://datawarna.com/south-carolina-midday/	D:/Website/data%20warna%20home/datawarna.com/south-carolina-midday/index.html	(from http://datawarna.com/)
19:46:19	111207/111207	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:19%20GMT	http://datawarna.com/supremeventures-evening/	D:/Website/data%20warna%20home/datawarna.com/supremeventures-evening/index.html	(from http://datawarna.com/)
19:46:19	111233/111233	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:19%20GMT	http://datawarna.com/supremeventures-drivetime/	D:/Website/data%20warna%20home/datawarna.com/supremeventures-drivetime/index.html	(from http://datawarna.com/)
19:46:19	111110/111110	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:19%20GMT	http://datawarna.com/supremeventures-early-bird/	D:/Website/data%20warna%20home/datawarna.com/supremeventures-early-bird/index.html	(from http://datawarna.com/)
19:46:20	111190/111190	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:20%20GMT	http://datawarna.com/supremeventures-midday/	D:/Website/data%20warna%20home/datawarna.com/supremeventures-midday/index.html	(from http://datawarna.com/)
19:46:20	111071/111071	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:21%20GMT	http://datawarna.com/supremeventures-morning/	D:/Website/data%20warna%20home/datawarna.com/supremeventures-morning/index.html	(from http://datawarna.com/)
19:46:21	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:18%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fsydney-pools-6d%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedcf69	(from http://datawarna.com/sydney-pools-6d/)
19:46:24	110850/110850	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:21%20GMT	http://datawarna.com/taiwan/	D:/Website/data%20warna%20home/datawarna.com/taiwan/index.html	(from http://datawarna.com/)
19:46:24	100554/100554	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:22%20GMT	http://datawarna.com/tennesse-midday/	D:/Website/data%20warna%20home/datawarna.com/tennesse-midday/index.html	(from http://datawarna.com/)
19:46:25	111116/111116	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:21%20GMT	http://datawarna.com/tennesse-evening/	D:/Website/data%20warna%20home/datawarna.com/tennesse-evening/index.html	(from http://datawarna.com/)
19:46:26	100434/100434	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:25%20GMT	http://datawarna.com/tennesse-morning/	D:/Website/data%20warna%20home/datawarna.com/tennesse-morning/index.html	(from http://datawarna.com/)
19:46:26	100476/100476	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:25%20GMT	http://datawarna.com/texas-day/	D:/Website/data%20warna%20home/datawarna.com/texas-day/index.html	(from http://datawarna.com/)
19:46:26	100668/100668	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:26%20GMT	http://datawarna.com/texas-evening/	D:/Website/data%20warna%20home/datawarna.com/texas-evening/index.html	(from http://datawarna.com/)
19:46:27	99706/99706	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:27%20GMT	http://datawarna.com/texas-morning/	D:/Website/data%20warna%20home/datawarna.com/texas-morning/index.html	(from http://datawarna.com/)
19:46:27	100625/100625	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:27%20GMT	http://datawarna.com/texas-night/	D:/Website/data%20warna%20home/datawarna.com/texas-night/index.html	(from http://datawarna.com/)
19:46:28	93391/93391	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:28%20GMT	http://datawarna.com/trinidad-tobago-afternoon/	D:/Website/data%20warna%20home/datawarna.com/trinidad-tobago-afternoon/index.html	(from http://datawarna.com/)
19:46:28	91481/91481	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:27%20GMT	http://datawarna.com/trinidad-tobago-morning/	D:/Website/data%20warna%20home/datawarna.com/trinidad-tobago-morning/index.html	(from http://datawarna.com/)
19:46:29	93365/93365	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:29%20GMT	http://datawarna.com/trinidad-tobago-evening/	D:/Website/data%20warna%20home/datawarna.com/trinidad-tobago-evening/index.html	(from http://datawarna.com/)
19:46:29	93356/93356	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:29%20GMT	http://datawarna.com/trinidad-tobago-midday/	D:/Website/data%20warna%20home/datawarna.com/trinidad-tobago-midday/index.html	(from http://datawarna.com/)
19:46:30	111025/111025	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:30%20GMT	http://datawarna.com/vegas-day/	D:/Website/data%20warna%20home/datawarna.com/vegas-day/index.html	(from http://datawarna.com/)
19:46:30	111129/111129	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:30%20GMT	http://datawarna.com/vancouver-morning/	D:/Website/data%20warna%20home/datawarna.com/vancouver-morning/index.html	(from http://datawarna.com/)
19:46:30	111077/111077	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:31%20GMT	http://datawarna.com/vegas-evening/	D:/Website/data%20warna%20home/datawarna.com/vegas-evening/index.html	(from http://datawarna.com/)
19:46:31	111090/111090	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:31%20GMT	http://datawarna.com/vegas-midnight/	D:/Website/data%20warna%20home/datawarna.com/vegas-midnight/index.html	(from http://datawarna.com/)
19:46:31	109980/109980	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:31%20GMT	http://datawarna.com/vegas-morning/	D:/Website/data%20warna%20home/datawarna.com/vegas-morning/index.html	(from http://datawarna.com/)
19:46:33	111051/111051	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:32%20GMT	http://datawarna.com/vegas-night/	D:/Website/data%20warna%20home/datawarna.com/vegas-night/index.html	(from http://datawarna.com/)
19:46:33	110911/110911	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:32%20GMT	http://datawarna.com/vermont-day/	D:/Website/data%20warna%20home/datawarna.com/vermont-day/index.html	(from http://datawarna.com/)
19:46:34	111060/111060	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:33%20GMT	http://datawarna.com/virginia-day/	D:/Website/data%20warna%20home/datawarna.com/virginia-day/index.html	(from http://datawarna.com/)
19:46:34	111103/111103	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:33%20GMT	http://datawarna.com/vermont-evening/	D:/Website/data%20warna%20home/datawarna.com/vermont-evening/index.html	(from http://datawarna.com/)
19:46:35	111090/111090	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:35%20GMT	http://datawarna.com/virginia-night/	D:/Website/data%20warna%20home/datawarna.com/virginia-night/index.html	(from http://datawarna.com/)
19:46:36	111181/111181	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:35%20GMT	http://datawarna.com/washington-dc-evening/	D:/Website/data%20warna%20home/datawarna.com/washington-dc-evening/index.html	(from http://datawarna.com/)
19:46:36	111028/111028	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:36%20GMT	http://datawarna.com/washington-dc-midday/	D:/Website/data%20warna%20home/datawarna.com/washington-dc-midday/index.html	(from http://datawarna.com/)
19:46:36	100668/100668	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:36%20GMT	http://datawarna.com/west-virginia/	D:/Website/data%20warna%20home/datawarna.com/west-virginia/index.html	(from http://datawarna.com/)
19:46:37	111025/111025	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Jul%202020%2012:46:37%20GMT	http://datawarna.com/wisconsin/	D:/Website/data%20warna%20home/datawarna.com/wisconsin/index.html	(from http://datawarna.com/)
19:46:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:37%20GMT	http://datawarna.com/?p=427	D:/Website/data%20warna%20home/datawarna.com/indexa942.html	(from http://datawarna.com/sydney-pools-6d/)
19:46:37	95992/95992	---MC-	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	D:/Website/data%20warna%20home/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from http://datawarna.com/sydney-pools-6d/)
19:46:37	2086/2086	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Jul%202020%2012:46:25%20GMT	https://raw.githack.com/livedrawtogel/paitojs/master/tablepaito.js	D:/Website/data%20warna%20home/raw.githack.com/livedrawtogel/paitojs/master/tablepaito.js	(from http://datawarna.com/sydney-pools-6d/)
19:46:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:40%20GMT	http://datawarna.com/?p=425	D:/Website/data%20warna%20home/datawarna.com/index27ac.html	(from http://datawarna.com/paito-warna-hongkong-6d/)
19:46:40	2332/2332	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:40%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fpaito-warna-hongkong-6d%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embede15f.json	(from http://datawarna.com/paito-warna-hongkong-6d/)
19:46:40	2424/2424	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:40%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fpaito-warna-hongkong-6d%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed5332	(from http://datawarna.com/paito-warna-hongkong-6d/)
19:46:43	2275/2275	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:43%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fhongkong%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedad26.json	(from http://datawarna.com/hongkong/)
19:46:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:43%20GMT	http://datawarna.com/?p=13	D:/Website/data%20warna%20home/datawarna.com/index2dc4.html	(from http://datawarna.com/hongkong/)
19:46:43	2367/2367	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:43%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fhongkong%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedc57f	(from http://datawarna.com/hongkong/)
19:46:45	2280/2280	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:45%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fsingapore%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed760f.json	(from http://datawarna.com/singapore/)
19:46:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:45%20GMT	http://datawarna.com/?p=8	D:/Website/data%20warna%20home/datawarna.com/index2df4.html	(from http://datawarna.com/singapore/)
19:46:45	2372/2372	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:45%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fsingapore%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedb45c	(from http://datawarna.com/singapore/)
19:46:46	2283/2283	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:46%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fsydney%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedb9fd.json	(from http://datawarna.com/sydney/)
19:46:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:46%20GMT	http://datawarna.com/?p=16	D:/Website/data%20warna%20home/datawarna.com/index0e62.html	(from http://datawarna.com/sydney/)
19:46:46	2375/2375	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:46%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fsydney%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed7234	(from http://datawarna.com/sydney/)
19:46:48	2313/2313	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:48%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fadelaide-day%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed3b7e.json	(from http://datawarna.com/adelaide-day/)
19:46:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:48%20GMT	http://datawarna.com/?p=347	D:/Website/data%20warna%20home/datawarna.com/index0974.html	(from http://datawarna.com/adelaide-day/)
19:46:48	2405/2405	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:48%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fadelaide-day%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed545e	(from http://datawarna.com/adelaide-day/)
19:46:48	2323/2323	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:49%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fadelaide-night%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedb4cc.json	(from http://datawarna.com/adelaide-night/)
19:46:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:49%20GMT	http://datawarna.com/?p=399	D:/Website/data%20warna%20home/datawarna.com/index0945.html	(from http://datawarna.com/adelaide-night/)
19:46:49	2415/2415	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:49%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fadelaide-night%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedc263	(from http://datawarna.com/adelaide-night/)
19:46:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:50%20GMT	http://datawarna.com/?p=190	D:/Website/data%20warna%20home/datawarna.com/index261b.html	(from http://datawarna.com/arkansas-evening/)
19:46:50	2333/2333	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:50%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Farkansas-evening%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedc595.json	(from http://datawarna.com/arkansas-evening/)
19:46:50	2425/2425	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:50%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Farkansas-evening%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed570a	(from http://datawarna.com/arkansas-evening/)
19:46:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:51%20GMT	http://datawarna.com/?p=92	D:/Website/data%20warna%20home/datawarna.com/index8e15.html	(from http://datawarna.com/arkansas-midday/)
19:46:51	2328/2328	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:51%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Farkansas-midday%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed4659.json	(from http://datawarna.com/arkansas-midday/)
19:46:51	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:51%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Farkansas-midday%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed3efa	(from http://datawarna.com/arkansas-midday/)
19:46:52	2293/2293	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:52%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbonoloto%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed7ed4.json	(from http://datawarna.com/bonoloto/)
19:46:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:52%20GMT	http://datawarna.com/?p=110	D:/Website/data%20warna%20home/datawarna.com/index5f87.html	(from http://datawarna.com/bonoloto/)
19:46:52	2385/2385	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:52%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbonoloto%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedddc9	(from http://datawarna.com/bonoloto/)
19:46:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:53%20GMT	http://datawarna.com/?p=341	D:/Website/data%20warna%20home/datawarna.com/index47c4.html	(from http://datawarna.com/brisbane-day/)
19:46:53	2313/2313	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:53%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbrisbane-day%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedd219.json	(from http://datawarna.com/brisbane-day/)
19:46:53	2405/2405	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:53%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbrisbane-day%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed0b2d	(from http://datawarna.com/brisbane-day/)
19:46:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:54%20GMT	http://datawarna.com/?p=389	D:/Website/data%20warna%20home/datawarna.com/index2325.html	(from http://datawarna.com/brisbane-night/)
19:46:54	2323/2323	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:54%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbrisbane-night%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embeda4a7.json	(from http://datawarna.com/brisbane-night/)
19:46:54	2415/2415	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:55%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbrisbane-night%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed2b58	(from http://datawarna.com/brisbane-night/)
19:46:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:55%20GMT	http://datawarna.com/?p=326	D:/Website/data%20warna%20home/datawarna.com/index4bd3.html	(from http://datawarna.com/bulls-eye/)
19:46:55	2298/2298	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:55%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbulls-eye%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed2d23.json	(from http://datawarna.com/bulls-eye/)
19:46:55	2390/2390	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:56%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbulls-eye%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed820b	(from http://datawarna.com/bulls-eye/)
19:46:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:56%20GMT	http://datawarna.com/?p=350	D:/Website/data%20warna%20home/datawarna.com/index8fbb.html	(from http://datawarna.com/busan-day/)
19:46:56	2298/2298	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:56%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbusan-day%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed8f34.json	(from http://datawarna.com/busan-day/)
19:46:57	2390/2390	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:57%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbusan-day%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed8da7	(from http://datawarna.com/busan-day/)
19:46:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:57%20GMT	http://datawarna.com/?p=374	D:/Website/data%20warna%20home/datawarna.com/index9222.html	(from http://datawarna.com/busan-night/)
19:46:57	2308/2308	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:57%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbusan-night%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedafba.json	(from http://datawarna.com/busan-night/)
19:46:58	2400/2400	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:58%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fbusan-night%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed5ae6	(from http://datawarna.com/busan-night/)
19:46:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:46:59%20GMT	http://datawarna.com/?p=178	D:/Website/data%20warna%20home/datawarna.com/indexb50d.html	(from http://datawarna.com/canberra-morning/)
19:46:58	2333/2333	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:58%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcanberra-morning%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed91a1.json	(from http://datawarna.com/canberra-morning/)
19:46:59	2425/2425	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:46:59%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcanberra-morning%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedec12	(from http://datawarna.com/canberra-morning/)
19:46:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:00%20GMT	http://datawarna.com/?p=383	D:/Website/data%20warna%20home/datawarna.com/index3f97.html	(from http://datawarna.com/canberra-night/)
19:46:59	2323/2323	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:46:59%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcanberra-night%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedbe53.json	(from http://datawarna.com/canberra-night/)
19:47:00	2415/2415	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:00%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcanberra-night%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedca6e	(from http://datawarna.com/canberra-night/)
19:47:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:01%20GMT	http://datawarna.com/?p=196	D:/Website/data%20warna%20home/datawarna.com/indexf45e.html	(from http://datawarna.com/caribbean-evening/)
19:47:01	2338/2338	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:01%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcaribbean-evening%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed99ed.json	(from http://datawarna.com/caribbean-evening/)
19:47:01	2430/2430	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:01%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcaribbean-evening%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedc525	(from http://datawarna.com/caribbean-evening/)
19:47:02	2333/2333	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:02%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcaribbean-midday%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed4c5c.json	(from http://datawarna.com/caribbean-midday/)
